KENTUCKY,4,Thomas Massie,Republican,150464
KENTUCKY,4,Peter Newberry,Democrat,71694
KENTUCKY,5,Harold Rogers,Republican,171350
KENTUCKY,5,Kenneth S. Stepp,Democrat,47617
KENTUCKY,6,Andy Barr,Republican,147404
KENTUCKY,6,Elisabeth Jensen,Democrat,98290
LOUISIANA,-1,Bill Cassidy,republican,1712379
LOUISIANA,-1,“Rob” Maness,republican,202556
LOUISIANA,-1,Thomas Clements,republican,14173
LOUISIANA,-1,Mary L. Landrieu,democrat,1561210
LOUISIANA,-1,Wayne Ables,democrat,11323
LOUISIANA,-1,William P. Waymire Jr.,democrat,4673
LOUISIANA,-1,Vallian Senegal,democrat,3835
LOUISIANA,-1,Brannon Lee McMorris,libertarian,13034
LOUISIANA,1,Steve Scalise,Republican,189250
LOUISIANA,1,M. V. “Vinny” Mendoza,Democrat,24761
LOUISIANA,1,Lee A. Dugas,Democrat,21286
LOUISIANA,1,Jeffry “Jeff” Sanford,Libertarian,8707
LOUISIANA,2,Cedric L. Richmond,Democrat,152201
LOUISIANA,2,Gary Landrieu,Democrat,37805
LOUISIANA,2,David Brooks No,No Party,16327
LOUISIANA,2,Samuel Davenport,Libertarian,15237
LOUISIANA,3,Charles W. Boustany Jr.,Republican,185867
LOUISIANA,3,Bryan Barrilleaux,Republican,22059
LOUISIANA,3,Russell Richard No,No Party,28342
LOUISIANA,4,John Fleming,Republican,152683
LOUISIANA,4,Randall Lord,Libertarian,55236
LOUISIANA,5,Ralph Lee Abraham,Republican,2134616
LOUISIANA,5,“Zach” Dasher,Republican,53628
LOUISIANA,5,Vance M. McAllister,Republican,26606
LOUISIANA,5,Clyde C. Holloway,Republican,17877
LOUISIANA,5,Harris Brown,Republican,9890
LOUISIANA,5,“Ed” Tarpley,Republican,4594
LOUISIANA,5,“Jamie” Mayo,Democrat,275006
LOUISIANA,5,Charles Saucier,Libertarian,2201
LOUISIANA,5,Eliot S. Barron,Green,1655
LOUISIANA,6,Garret Graves,Republican,3139209
LOUISIANA,6,Paul Dietzel II,Republican,35024
LOUISIANA,6,Dan Claitor,Republican,26524
LOUISIANA,6,Lenar Whitney,Republican,19151
LOUISIANA,6,Craig McCulloch,Republican,5815
LOUISIANA,6,Robert Lamar “Bob” Bell,Republican,5182
LOUISIANA,6,Norman “Norm” Clark,Republican,1848
LOUISIANA,6,“Trey” Thomas,Republican,1447
LOUISIANA,6,Edwin Edwards,Democrat,383781
LOUISIANA,6,Richard Lieberman,Democrat,7309
LOUISIANA,6,Peter Williams,Democrat,4037
LOUISIANA,6,Rufus Holt Craig Jr.,Libertarian,3561
MAINE,-1,Susan M. Collins,republican,413505
MAINE,-1,Shenna Bellows,democrat,190254
MAINE,-1,,blank,12968
MAINE,-1,,others,269
MAINE,1,Isaac J. Misiuk,Republican,94751
MAINE,1,Chellie Pingree,Democrat,186674
MAINE,1,Richard P. Murphy,Independent,27410
MAINE,1,,Blank,13089
MAINE,1,,Others,63
MAINE,2,Bruce Poliquin,Republican,133320
MAINE,2,Emily Ann Cain,Democrat,118568
MAINE,2,Blaine Richardson,Independent,31337
MAINE,2,,Blank,11536
MAINE,2,,Others,248
MARYLAND,1,Andy Harris,Republican,176342
MARYLAND,1,Bill Tilghman,Democrat,73843
